ID,DATA_BASE,TIPO_DESENROLA,UNIDADE_FEDERACAO,COD_CONGLOMERADO_FINANCEIRO,NOME_CONGLOMERADO_FINANCEIRO,NUMERO_OPERACOES,VOLUME_OPERACOES
479,202310,1,RN,51626,CAIXA ECON?MICA FEDERAL,177,123782.74
480,202310,1,RN,51884,INTER,838,628478.42
481,202310,1,RN,10069,ITAU,147,105843.43
482,202310,1,RN,52058,NUBANK,1214,804127.99
483,202310,1,RN,30379,SANTANDER,151,106784.26
484,202310,1,RN,51011,VOTORANTIM,16,13220.52
485,202310,1,RO,51750,BANCO SICOOB,5,5749.39
486,202310,1,RO,49906,BB,99,62189.23
487,202310,1,RO,30290,BMG,100,87100.79
488,202310,1,RO,10045,BRADESCO,110,87696.81
489,202310,1,RO,49944,BTG PACTUAL,215,197703.08
490,202310,1,RO,8044854,C.C. DO CENTRO DO ESTADO DE ROND?NIA,9,8377.64
491,202310,1,RO,52072,C6 BANK,27,13996.08
492,202310,1,RO,51626,CAIXA ECON?MICA FEDERAL,97,67721.58
493,202310,1,RO,4751713,CC INV DE ROND?NIA - SICOOB CREDJURD,1,278.39
494,202310,1,RO,2015588,CCLA DO CENTRO SUL RONDONIENSE,37,49410.47
495,202310,1,RO,51884,INTER,406,352957.5
496,202310,1,RO,10069,ITAU,78,58675.55
497,202310,1,RO,52058,NUBANK,956,688893.8
498,202310,1,RO,30379,SANTANDER,104,83663.71
499,202310,1,RO,5203605,SICOOB AMAZ?NIA,1,603.07
500,202310,1,RO,3632872,SICOOB CREDISUL,10,9202.29
501,202310,1,RO,51011,VOTORANTIM,11,9937.55
502,202310,1,RR,49906,BB,27,12894.17
503,202310,1,RR,30290,BMG,24,17319.21
504,202310,1,RR,10045,BRADESCO,8,5322.03
505,202310,1,RR,49944,BTG PACTUAL,39,27288.17
506,202310,1,RR,52072,C6 BANK,7,6225.41
507,202310,1,RR,51626,CAIXA ECON?MICA FEDERAL,25,17001.73
508,202310,1,RR,51884,INTER,101,74600.22
509,202310,1,RR,10069,ITAU,25,19042.32
510,202310,1,RR,52058,NUBANK,170,116477.88
511,202310,1,RR,30379,SANTANDER,26,15874.33
512,202310,1,RS,51750,BANCO SICOOB,8,7197.22
513,202310,1,RS,49906,BB,250,138079.17
514,202310,1,RS,30290,BMG,544,461790.53
515,202310,1,RS,10045,BRADESCO,416,310492.98
516,202310,1,RS,49944,BTG PACTUAL,1056,816008.5
517,202310,1,RS,52072,C6 BANK,184,124735.02
518,202310,1,RS,51626,CAIXA ECON?MICA FEDERAL,669,423715.9
519,202310,1,RS,2466552,CC SICOOB VALE SUL,1,783.28
520,202310,1,RS,78825270,CCLA MAXI ALFA,3,2962.98
521,202310,1,RS,2090126,CCLA SICOOB VALCREDI SUL,1,2691.12
522,202310,1,RS,81014060,CCLAA ITAIPU SICOOB CREDITAIPU,1,1289.26
523,202310,1,RS,78862083,COOP NOVOS CAMPOS,1,4203.69
524,202310,1,RS,51884,INTER,2102,1567175.76
525,202310,1,RS,10069,ITAU,573,404836.93
526,202310,1,RS,52058,NUBANK,3108,2070190.6
527,202310,1,RS,30379,SANTANDER,609,394079.08
528,202310,1,RS,51011,VOTORANTIM,42,40901.02
529,202310,1,SC,51750,BANCO SICOOB,15,9112.48
530,202310,1,SC,49906,BB,150,88916.8
531,202310,1,SC,30290,BMG,271,218902.92
532,202310,1,SC,10045,BRADESCO,294,209942.35
533,202310,1,SC,49944,BTG PACTUAL,576,463523.11
534,202310,1,SC,52072,C6 BANK,96,73296.95
535,202310,1,SC,51626,CAIXA ECON?MICA FEDERAL,239,169019.33
536,202310,1,SC,85291086,CC LITOR?NEA,4,3197.99
537,202310,1,SC,2015588,CCLA DO CENTRO SUL RONDONIENSE,1,1256.7
538,202310,1,SC,86829827,CCLA DO VALE,2,2365.84
539,202310,1,SC,78825270,CCLA MAXI ALFA,18,26357.9
540,202310,1,SC,2090126,CCLA SICOOB VALCREDI SUL,1,1082.82
541,202310,1,SC,51884,INTER,1032,866357.48
542,202310,1,SC,10069,ITAU,251,197519.87
543,202310,1,SC,52058,NUBANK,1571,1078790.61
544,202310,1,SC,30379,SANTANDER,235,161417.47
545,202310,1,SC,51011,VOTORANTIM,26,26205.8
546,202310,1,SE,51750,BANCO SICOOB,1,1039.97
547,202310,1,SE,49906,BB,78,40918.07
548,202310,1,SE,30290,BMG,132,92822.91
549,202310,1,SE,10045,BRADESCO,87,58636.94
550,202310,1,SE,49944,BTG PACTUAL,255,193742.2
551,202310,1,SE,52072,C6 BANK,30,24276.24
552,202310,1,SE,51626,CAIXA ECON?MICA FEDERAL,164,115380.56
553,202310,1,SE,51884,INTER,603,407233.11
554,202310,1,SE,10069,ITAU,72,53755.25
555,202310,1,SE,52058,NUBANK,840,509796.14
556,202310,1,SE,30379,SANTANDER,102,69834.19
557,202310,1,SE,51011,VOTORANTIM,4,2080.28
558,202310,1,SP,51750,BANCO SICOOB,25,19541.09
559,202310,1,SP,49906,BB,1259,742374.38
560,202310,1,SP,30290,BMG,3207,2552500.66
561,202310,1,SP,10045,BRADESCO,4228,2805120.8
562,202310,1,SP,49944,BTG PACTUAL,6634,5110552.88
563,202310,1,SP,52072,C6 BANK,1217,781045.73
564,202310,1,SP,51626,CAIXA ECON?MICA FEDERAL,2543,1664131.05
565,202310,1,SP,51884,INTER,11532,8636235.06
566,202310,1,SP,10069,ITAU,5992,4208834.93
567,202310,1,SP,52058,NUBANK,20289,13029208.52
568,202310,1,SP,30379,SANTANDER,4933,3386095.2
569,202310,1,SP,3632872,SICOOB CREDISUL,1,608.17
570,202310,1,SP,51011,VOTORANTIM,240,207507.03
571,202310,1,TO,51750,BANCO SICOOB,1,387.71
572,202310,1,TO,49906,BB,69,31767.16
573,202310,1,TO,30290,BMG,60,35203.6
574,202310,1,TO,10045,BRADESCO,53,35770.08
575,202310,1,TO,49944,BTG PACTUAL,101,69132.42
576,202310,1,TO,52072,C6 BANK,21,12742.2
577,202310,1,TO,51626,CAIXA ECON?MICA FEDERAL,52,34128.32
578,202310,1,TO,51884,INTER,265,184118.37
579,202310,1,TO,10069,ITAU,51,41345.5
580,202310,1,TO,52058,NUBANK,450,263851.77
581,202310,1,TO,30379,SANTANDER,27,15977.31
582,202310,1,TO,51011,VOTORANTIM,1,585.91
583,202310,2,AC,49906,BB,41,523081.73
584,202310,2,AC,17351180,BCO TRIANGULO S.A.,37,52228.83
585,202310,2,AC,10045,BRADESCO,9,31475.33
586,202310,2,AC,51626,CAIXA ECON?MICA FEDERAL,23,48550.07
587,202310,2,AC,10069,ITAU,20,81267.41
588,202310,2,AC,30379,SANTANDER,34,169757.21
589,202310,2,AC,51011,VOTORANTIM,7,63198.53
590,202310,2,AL,49906,BB,95,384418.22
591,202310,2,AL,17351180,BCO TRIANGULO S.A.,39,46406.45
592,202310,2,AL,10045,BRADESCO,41,342452.33
593,202310,2,AL,49944,BTG PACTUAL,5,17558.75
594,202310,2,AL,51626,CAIXA ECON?MICA FEDERAL,93,131206.83
595,202310,2,AL,51884,INTER,9,56692.95
596,202310,2,AL,10069,ITAU,208,704468.09
597,202310,2,AL,30379,SANTANDER,196,883824.84
598,202310,2,AL,51011,VOTORANTIM,22,113781.75
599,202310,2,AM,49906,BB,77,588493.67
600,202310,2,AM,17351180,BCO TRIANGULO S.A.,75,89408.59
601,202310,2,AM,10045,BRADESCO,230,2696935.01
602,202310,2,AM,49944,BTG PACTUAL,10,40860.82
603,202310,2,AM,51626,CAIXA ECON?MICA FEDERAL,50,68107.42
604,202310,2,AM,51884,INTER,11,69763.31
605,202310,2,AM,10069,ITAU,205,551237.29
606,202310,2,AM,30379,SANTANDER,282,1385751.87
607,202310,2,AM,51011,VOTORANTIM,21,168309.67
608,202310,2,AP,49906,BB,63,431242.01
609,202310,2,AP,17351180,BCO TRIANGULO S.A.,9,12697.26
610,202310,2,AP,10045,BRADESCO,16,148031.19
611,202310,2,AP,49944,BTG PACTUAL,3,7392.52
612,202310,2,AP,51626,CAIXA ECON?MICA FEDERAL,10,7750.73
613,202310,2,AP,51884,INTER,1,2109.36
614,202310,2,AP,10069,ITAU,27,76714.91
615,202310,2,AP,30379,SANTANDER,47,320496.96
616,202310,2,AP,51011,VOTORANTIM,2,4822.36
617,202310,2,BA,49906,BB,477,3230299.2
618,202310,2,BA,13009717,BCO DO EST. DE SE S.A.,2,3290.59
619,202310,2,BA,17351180,BCO TRIANGULO S.A.,124,164758.73
620,202310,2,BA,10045,BRADESCO,374,4301590.99
621,202310,2,BA,49944,BTG PACTUAL,12,37084.49
622,202310,2,BA,51626,CAIXA ECON?MICA FEDERAL,333,434740.67
623,202310,2,BA,51884,INTER,23,85281.48
624,202310,2,BA,10069,ITAU,1005,3110111.28
625,202310,2,BA,30379,SANTANDER,1132,6539838.74
626,202310,2,BA,51011,VOTORANTIM,64,340801.59
627,202310,2,CE,49906,BB,295,2693592.15
628,202310,2,CE,17351180,BCO TRIANGULO S.A.,60,70466.89
629,202310,2,CE,10045,BRADESCO,245,3146114.92
630,202310,2,CE,49944,BTG PACTUAL,7,54218.98
631,202310,2,CE,51626,CAIXA ECON?MICA FEDERAL,194,267170.09
632,202310,2,CE,51884,INTER,25,110177.99
633,202310,2,CE,10069,ITAU,488,1538135.04
634,202310,2,CE,30379,SANTANDER,616,3224466.6
635,202310,2,CE,51011,VOTORANTIM,54,244926.21
636,202310,2,DF,49906,BB,101,675632.78
637,202310,2,DF,17351180,BCO TRIANGULO S.A.,31,41230.86
638,202310,2,DF,10045,BRADESCO,84,1333579.86
639,202310,2,DF,49944,BTG PACTUAL,6,45192.47
640,202310,2,DF,51626,CAIXA ECON?MICA FEDERAL,132,263108.65
641,202310,2,DF,51884,INTER,13,66151.82
642,202310,2,DF,10069,ITAU,289,934305.14
643,202310,2,DF,30379,SANTANDER,321,2427000.51
644,202310,2,DF,51011,VOTORANTIM,37,161714.65
645,202310,2,ES,49906,BB,86,509125.77
646,202310,2,ES,17351180,BCO TRIANGULO S.A.,36,62940.63
647,202310,2,ES,10045,BRADESCO,63,574180.92
648,202310,2,ES,49944,BTG PACTUAL,8,36266.87
649,202310,2,ES,51626,CAIXA ECON?MICA FEDERAL,92,163705.04
650,202310,2,ES,51884,INTER,13,61482.08
651,202310,2,ES,10069,ITAU,204,653509.03
652,202310,2,ES,30379,SANTANDER,295,1555607.1
653,202310,2,ES,51011,VOTORANTIM,33,216100.69
654,202310,2,GO,49906,BB,203,1456012.04
655,202310,2,GO,17351180,BCO TRIANGULO S.A.,42,45331.18
656,202310,2,GO,10045,BRADESCO,192,2545624.42
657,202310,2,GO,49944,BTG PACTUAL,9,24528.62
658,202310,2,GO,51626,CAIXA ECON?MICA FEDERAL,287,515608.13
659,202310,2,GO,51884,INTER,12,38195.35
660,202310,2,GO,10069,ITAU,538,1581275.52
661,202310,2,GO,30379,SANTANDER,426,2892850.31
662,202310,2,GO,51011,VOTORANTIM,71,574881.94
663,202310,2,MA,49906,BB,329,2115811.93
664,202310,2,MA,17351180,BCO TRIANGULO S.A.,40,63625.81
665,202310,2,MA,10045,BRADESCO,147,1414544.03
666,202310,2,MA,49944,BTG PACTUAL,9,25607.75
667,202310,2,MA,51626,CAIXA ECON?MICA FEDERAL,88,124663.07
668,202310,2,MA,51884,INTER,5,28025.81
669,202310,2,MA,10069,ITAU,153,381359.7
670,202310,2,MA,30379,SANTANDER,297,1479248.31
671,202310,2,MA,51011,VOTORANTIM,34,258403.32
672,202310,2,MG,49906,BB,529,4057118.87
673,202310,2,MG,17351180,BCO TRIANGULO S.A.,157,165411.89
674,202310,2,MG,10045,BRADESCO,415,4879964.7
675,202310,2,MG,49944,BTG PACTUAL,28,207128.95
676,202310,2,MG,51626,CAIXA ECON?MICA FEDERAL,523,750733.46
677,202310,2,MG,51884,INTER,75,445431.3
678,202310,2,MG,10069,ITAU,1406,4223250.63
679,202310,2,MG,30379,SANTANDER,1605,10733215.16
680,202310,2,MG,51011,VOTORANTIM,211,966084.32
681,202310,2,MS,49906,BB,129,1295001.73
682,202310,2,MS,17351180,BCO TRIANGULO S.A.,37,47673.7
683,202310,2,MS,10045,BRADESCO,134,1775072.65
684,202310,2,MS,49944,BTG PACTUAL,3,15058.68
685,202310,2,MS,51626,CAIXA ECON?MICA FEDERAL,72,150368.71
686,202310,2,MS,51884,INTER,6,18472.85
687,202310,2,MS,10069,ITAU,188,585323.1
688,202310,2,MS,30379,SANTANDER,264,1530745.34
689,202310,2,MS,51011,VOTORANTIM,67,444689.42
690,202310,2,MT,49906,BB,194,1611960.09
691,202310,2,MT,17351180,BCO TRIANGULO S.A.,27,33704.61
692,202310,2,MT,10045,BRADESCO,116,1464862.78
693,202310,2,MT,49944,BTG PACTUAL,5,14758.98
694,202310,2,MT,51626,CAIXA ECON?MICA FEDERAL,86,156411.35
695,202310,2,MT,51884,INTER,9,51720.7
696,202310,2,MT,10069,ITAU,154,494037.14
697,202310,2,MT,30379,SANTANDER,223,1303412.09
698,202310,2,MT,51011,VOTORANTIM,55,361237.56
699,202310,2,PA,49906,BB,269,1540364.63
700,202310,2,PA,17351180,BCO TRIANGULO S.A.,109,124782.67
701,202310,2,PA,10045,BRADESCO,165,1924537.76
702,202310,2,PA,49944,BTG PACTUAL,4,11812.21
703,202310,2,PA,51626,CAIXA ECON?MICA FEDERAL,136,174947.81
704,202310,2,PA,51884,INTER,19,79435.24
705,202310,2,PA,10069,ITAU,248,805666.09
706,202310,2,PA,30379,SANTANDER,442,2391331.91
707,202310,2,PA,51011,VOTORANTIM,43,331344.53
708,202310,2,PB,49906,BB,160,1127183.84
709,202310,2,PB,17351180,BCO TRIANGULO S.A.,54,55778.03
710,202310,2,PB,10045,BRADESCO,109,1351097.8
711,202310,2,PB,49944,BTG PACTUAL,5,7174.84
712,202310,2,PB,51626,CAIXA ECON?MICA FEDERAL,103,193767.64
713,202310,2,PB,51884,INTER,9,22566.28
714,202310,2,PB,10069,ITAU,289,953163.52
715,202310,2,PB,30379,SANTANDER,256,1142542.51
716,202310,2,PB,51011,VOTORANTIM,39,268550.78
717,202310,2,PE,49906,BB,251,1568479.93
718,202310,2,PE,17351180,BCO TRIANGULO S.A.,84,69181.39
719,202310,2,PE,10045,BRADESCO,251,3864661.44
720,202310,2,PE,49944,BTG PACTUAL,9,21269.61
721,202310,2,PE,51626,CAIXA ECON?MICA FEDERAL,156,193616.65
722,202310,2,PE,51884,INTER,16,81031.92
723,202310,2,PE,10069,ITAU,737,2167127.01
724,202310,2,PE,30379,SANTANDER,753,4462970.97
725,202310,2,PE,51011,VOTORANTIM,61,474788.16
726,202310,2,PI,49906,BB,196,1175794.09
727,202310,2,PI,17351180,BCO TRIANGULO S.A.,17,20310.94
728,202310,2,PI,10045,BRADESCO,50,380812.7
729,202310,2,PI,49944,BTG PACTUAL,1,774.29
730,202310,2,PI,51626,CAIXA ECON?MICA FEDERAL,101,163376.24
731,202310,2,PI,51884,INTER,2,4893.33
732,202310,2,PI,10069,ITAU,109,289015.37
733,202310,2,PI,30379,SANTANDER,145,593138.43
734,202310,2,PI,51011,VOTORANTIM,30,235045.83
735,202310,2,PR,49906,BB,255,2240566.65
736,202310,2,PR,17351180,BCO TRIANGULO S.A.,100,194373.4
737,202310,2,PR,10045,BRADESCO,321,5417176.8
738,202310,2,PR,49944,BTG PACTUAL,18,223681.21
739,202310,2,PR,51626,CAIXA ECON?MICA FEDERAL,374,728877.51
740,202310,2,PR,51884,INTER,28,153241.27
741,202310,2,PR,10069,ITAU,987,2962494.69
742,202310,2,PR,30379,SANTANDER,946,6864425.96
743,202310,2,PR,51011,VOTORANTIM,197,1213712.92
744,202310,2,RJ,49906,BB,287,2031484.78
745,202310,2,RJ,17351180,BCO TRIANGULO S.A.,139,263639.18
746,202310,2,RJ,10045,BRADESCO,670,9793071.76
747,202310,2,RJ,49944,BTG PACTUAL,36,186138.52
748,202310,2,RJ,51626,CAIXA ECON?MICA FEDERAL,389,612898.03
749,202310,2,RJ,51884,INTER,50,340243.15
750,202310,2,RJ,10069,ITAU,2922,7440654.98
751,202310,2,RJ,30379,SANTANDER,2583,18112747.27
752,202310,2,RJ,51011,VOTORANTIM,211,1276713.02
753,202310,2,RN,49906,BB,164,1046080.93
754,202310,2,RN,17351180,BCO TRIANGULO S.A.,60,54583.24
755,202310,2,RN,10045,BRADESCO,61,664058.99
756,202310,2,RN,49944,BTG PACTUAL,7,11044.76
757,202310,2,RN,51626,CAIXA ECON?MICA FEDERAL,82,141254.37
758,202310,2,RN,51884,INTER,9,22059.16
759,202310,2,RN,10069,ITAU,222,568997.87
760,202310,2,RN,30379,SANTANDER,251,1261979.7
761,202310,2,RN,51011,VOTORANTIM,33,156828.77
762,202310,2,RO,49906,BB,74,497140.12
763,202310,2,RO,17351180,BCO TRIANGULO S.A.,19,18813.17
764,202310,2,RO,10045,BRADESCO,38,802270.18
765,202310,2,RO,49944,BTG PACTUAL,3,39757.34
766,202310,2,RO,51626,CAIXA ECON?MICA FEDERAL,50,102726.1
767,202310,2,RO,51884,INTER,5,29711.72
768,202310,2,RO,10069,ITAU,45,150634.21
769,202310,2,RO,30379,SANTANDER,96,559903.99
770,202310,2,RO,51011,VOTORANTIM,16,55866.87
771,202310,2,RR,49906,BB,47,701635.59
772,202310,2,RR,17351180,BCO TRIANGULO S.A.,2,3529.72
773,202310,2,RR,10045,BRADESCO,13,229188.91
774,202310,2,RR,49944,BTG PACTUAL,1,2005.43
775,202310,2,RR,51626,CAIXA ECON?MICA FEDERAL,9,5232.87
776,202310,2,RR,51884,INTER,2,6932.49
777,202310,2,RR,10069,ITAU,17,54388.43
778,202310,2,RR,30379,SANTANDER,34,153692.04
779,202310,2,RR,51011,VOTORANTIM,6,42383.43
780,202310,2,RS,49906,BB,232,1497969.72
781,202310,2,RS,17351180,BCO TRIANGULO S.A.,89,119189.34
782,202310,2,RS,10045,BRADESCO,153,1776671.06
783,202310,2,RS,49944,BTG PACTUAL,13,78167.3
784,202310,2,RS,51626,CAIXA ECON?MICA FEDERAL,394,731600.48
785,202310,2,RS,51884,INTER,23,92255.79
786,202310,2,RS,10069,ITAU,839,2172432.09
787,202310,2,RS,30379,SANTANDER,867,4669261.87
788,202310,2,RS,51011,VOTORANTIM,134,925369.52
789,202310,2,SC,49906,BB,241,1827785.76
790,202310,2,SC,17351180,BCO TRIANGULO S.A.,79,84843.71
791,202310,2,SC,10045,BRADESCO,216,3246257.54
792,202310,2,SC,49944,BTG PACTUAL,9,83989.94
793,202310,2,SC,51626,CAIXA ECON?MICA FEDERAL,250,444033.47
794,202310,2,SC,51884,INTER,22,129297.66
795,202310,2,SC,10069,ITAU,554,1815205.95
796,202310,2,SC,30379,SANTANDER,507,2955200.58
797,202310,2,SC,51011,VOTORANTIM,132,927508.44
798,202310,2,SE,49906,BB,75,344818.46
799,202310,2,SE,13009717,BCO DO EST. DE SE S.A.,32,251060.52
800,202310,2,SE,17351180,BCO TRIANGULO S.A.,8,4874.09
801,202310,2,SE,10045,BRADESCO,20,82061.2
802,202310,2,SE,49944,BTG PACTUAL,1,1637.42
803,202310,2,SE,51626,CAIXA ECON?MICA FEDERAL,63,72100.98
804,202310,2,SE,51884,INTER,6,21407.35
805,202310,2,SE,10069,ITAU,158,420483.66
806,202310,2,SE,30379,SANTANDER,135,751280.65
807,202310,2,SE,51011,VOTORANTIM,13,119291.08
808,202310,2,SP,49906,BB,1001,7959041.68
809,202310,2,SP,17351180,BCO TRIANGULO S.A.,305,415761.01
810,202310,2,SP,10045,BRADESCO,2240,28535828.2
811,202310,2,SP,49944,BTG PACTUAL,108,602411.38
812,202310,2,SP,51626,CAIXA ECON?MICA FEDERAL,1170,1833401.9
813,202310,2,SP,51884,INTER,156,722570.62
814,202310,2,SP,10069,ITAU,6588,18789711.81
815,202310,2,SP,30379,SANTANDER,6608,43705857.35
816,202310,2,SP,51011,VOTORANTIM,897,5214023.6
817,202310,2,TO,49906,BB,91,579644.78
818,202310,2,TO,17351180,BCO TRIANGULO S.A.,6,4714.53
819,202310,2,TO,10045,BRADESCO,35,421121.39
820,202310,2,TO,49944,BTG PACTUAL,1,1792.18
821,202310,2,TO,51626,CAIXA ECON?MICA FEDERAL,32,43121.34
822,202310,2,TO,51884,INTER,1,5120.23
823,202310,2,TO,10069,ITAU,24,91028.41
824,202310,2,TO,30379,SANTANDER,53,274018.18
825,202310,2,TO,51011,VOTORANTIM,15,114396.92
826,202311,1,AC,49906,BB,150,139903.21
827,202311,1,AC,30290,BMG,108,120279.29
828,202311,1,AC,10045,BRADESCO,33,39813.48
829,202311,1,AC,31976,BRB,1,753.3
830,202311,1,AC,49944,BTG PACTUAL,104,127702.18
831,202311,1,AC,51626,CAIXA ECON?MICA FEDERAL,136,149340.46
832,202311,1,AC,51884,INTER,164,180282.55
833,202311,1,AC,10069,ITAU,47,47970.54
834,202311,1,AC,52058,NUBANK,462,461216.45
835,202311,1,AC,30379,SANTANDER,59,53947.02
836,202311,1,AC,3632872,SICOOB CREDISUL,6,12133.17
837,202311,1,AC,51011,VOTORANTIM,3,3146.77
838,202311,1,AL,51750,BANCO SICOOB,5,8320.07
839,202311,1,AL,30173,BANRISUL,3,3089.65
840,202311,1,AL,49906,BB,252,200414.34
841,202311,1,AL,30290,BMG,538,556749.83
842,202311,1,AL,10045,BRADESCO,133,112935.64
843,202311,1,AL,31976,BRB,8,7170.91
844,202311,1,AL,49944,BTG PACTUAL,362,356877.03
845,202311,1,AL,52072,C6 BANK,4,2884.71
846,202311,1,AL,51626,CAIXA ECON?MICA FEDERAL,439,379430.9
847,202311,1,AL,51884,INTER,899,925178.81
848,202311,1,AL,10069,ITAU,135,132081.87
849,202311,1,AL,52058,NUBANK,1100,916534.87
850,202311,1,AL,30379,SANTANDER,181,163778.67
851,202311,1,AL,51011,VOTORANTIM,20,23485.68
852,202311,1,AM,51750,BANCO SICOOB,6,6218.79
853,202311,1,AM,30173,BANRISUL,1,989.83
854,202311,1,AM,49906,BB,349,352690.92
855,202311,1,AM,30290,BMG,675,881740.08
856,202311,1,AM,10045,BRADESCO,678,712062.03
857,202311,1,AM,31976,BRB,12,11742.04
858,202311,1,AM,49944,BTG PACTUAL,903,1176559.41
859,202311,1,AM,52072,C6 BANK,2,2701.61
860,202311,1,AM,51626,CAIXA ECON?MICA FEDERAL,847,942407.3
861,202311,1,AM,2282709,COOP CENTRO NORTE BRASILEIRO,4,10446.71
862,202311,1,AM,51884,INTER,1607,2068776.49
863,202311,1,AM,10069,ITAU,624,751029.68
864,202311,1,AM,52058,NUBANK,3014,3160475.3
865,202311,1,AM,30379,SANTANDER,486,546495.67
866,202311,1,AM,5203605,SICOOB AMAZ?NIA,6,7592.07
867,202311,1,AM,3632872,SICOOB CREDISUL,1,709.33
868,202311,1,AM,51011,VOTORANTIM,30,43554.64
869,202311,1,AP,49906,BB,117,91262.25
870,202311,1,AP,30290,BMG,72,81177.04
871,202311,1,AP,10045,BRADESCO,15,16728.22
872,202311,1,AP,31976,BRB,1,542.56
873,202311,1,AP,49944,BTG PACTUAL,93,107608.81
874,202311,1,AP,52072,C6 BANK,1,241.47
875,202311,1,AP,51626,CAIXA ECON?MICA FEDERAL,58,78037.24
876,202311,1,AP,51884,INTER,209,212346.6
877,202311,1,AP,10069,ITAU,43,37576.99
878,202311,1,AP,52058,NUBANK,274,229457.23
879,202311,1,AP,30379,SANTANDER,63,63028.8
880,202311,1,AP,51011,VOTORANTIM,4,5245.41
881,202311,1,BA,51750,BANCO SICOOB,22,26317.8
882,202311,1,BA,30173,BANRISUL,11,8713.69
883,202311,1,BA,49906,BB,1247,1120252.15
884,202311,1,BA,30290,BMG,1921,2289673.94
885,202311,1,BA,10045,BRADESCO,1030,1018108.16
886,202311,1,BA,31976,BRB,31,36349.22
887,202311,1,BA,49944,BTG PACTUAL,1841,2037049.57
888,202311,1,BA,52072,C6 BANK,13,11937.91
889,202311,1,BA,51626,CAIXA ECON?MICA FEDERAL,2005,1884239.06
890,202311,1,BA,4174720,CC SICOOB COOPEMAR,2,1209.79
891,202311,1,BA,4321309,CC SICOOB CRED EXECUTIVO,2,3437.08
892,202311,1,BA,2528151,CC SICOOB CREDCOOP,1,556.9
893,202311,1,BA,2282165,CC SICOOB CREDICONQUISTA,4,7957.87
894,202311,1,BA,2876918,CC SICOOB NORTE SUL,3,1681.92
895,202311,1,BA,51884,INTER,3343,3687569.83
896,202311,1,BA,10069,ITAU,967,1005900.8
897,202311,1,BA,52058,NUBANK,5416,4977604.98
898,202311,1,BA,30379,SANTANDER,1046,992815.23
899,202311,1,BA,73398646,SOC CC SICOOB COOPERE,7,10428.64
900,202311,1,BA,51011,VOTORANTIM,82,90340.85
901,202311,1,CE,51750,BANCO SICOOB,6,3802.75
902,202311,1,CE,30173,BANRISUL,5,3325.92
903,202311,1,CE,49906,BB,1097,923130.82
904,202311,1,CE,30290,BMG,1472,1621515.71
905,202311,1,CE,10045,BRADESCO,870,835699.24
906,202311,1,CE,31976,BRB,14,11781.61
907,202311,1,CE,49944,BTG PACTUAL,1400,1516036.18
908,202311,1,CE,52072,C6 BANK,3,1814.44
909,202311,1,CE,51626,CAIXA ECON?MICA FEDERAL,1475,1400559.84
910,202311,1,CE,51884,INTER,3385,3538706.31
911,202311,1,CE,10069,ITAU,744,714597.91
912,202311,1,CE,52058,NUBANK,4845,4361157.48
913,202311,1,CE,30379,SANTANDER,855,831477.99
914,202311,1,CE,51011,VOTORANTIM,77,84684.6
915,202311,1,DF,51750,BANCO SICOOB,15,15001.58
916,202311,1,DF,30173,BANRISUL,7,11167.84
917,202311,1,DF,49906,BB,534,501693.81
918,202311,1,DF,30290,BMG,865,1159678.8
919,202311,1,DF,10045,BRADESCO,145,145977.18
920,202311,1,DF,31976,BRB,259,299719.62
921,202311,1,DF,49944,BTG PACTUAL,783,1007981.09
922,202311,1,DF,52072,C6 BANK,3,2442.4
923,202311,1,DF,51626,CAIXA ECON?MICA FEDERAL,672,743040.59
924,202311,1,DF,1187961,CC DISTRITO FEDERAL E ENTORNO,6,7692.83
925,202311,1,DF,37079720,CCLA SICOOB CREDIJUSTRA,1,4755.08
926,202311,1,DF,694877,COOP SICOOB EXECUTIVO LTDA.,3,3258.29
927,202311,1,DF,51884,INTER,1863,2289571.61
928,202311,1,DF,10069,ITAU,437,537482.67
929,202311,1,DF,52058,NUBANK,2329,2274390.15
930,202311,1,DF,30379,SANTANDER,392,420976.87
931,202311,1,DF,3632872,SICOOB CREDISUL,1,556.76
932,202311,1,DF,51011,VOTORANTIM,25,31757.47
933,202311,1,ES,51750,BANCO SICOOB,88,81827.02
934,202311,1,ES,30173,BANRISUL,3,5303.68
935,202311,1,ES,49906,BB,195,186580.58
936,202311,1,ES,30290,BMG,610,770566.02
937,202311,1,ES,10045,BRADESCO,104,112070.26
938,202311,1,ES,31976,BRB,5,2345.62
939,202311,1,ES,49944,BTG PACTUAL,484,660234.35
940,202311,1,ES,51626,CAIXA ECON?MICA FEDERAL,525,562136.74
941,202311,1,ES,51884,INTER,1067,1431660.33
942,202311,1,ES,10069,ITAU,295,330952.79
943,202311,1,ES,52058,NUBANK,1472,1440986.46
944,202311,1,ES,30379,SANTANDER,284,328429.98
945,202311,1,ES,3632872,SICOOB CREDISUL,1,2319.67
946,202311,1,ES,51011,VOTORANTIM,19,30454.59
947,202311,1,GO,51750,BANCO SICOOB,27,40291.2
948,202311,1,GO,30173,BANRISUL,1,695.71
949,202311,1,GO,49906,BB,397,401985.71
950,202311,1,GO,30290,BMG,945,1189439.78
951,202311,1,GO,10045,BRADESCO,283,297239.37
952,202311,1,GO,31976,BRB,69,114216.14
